"ID","Date","Year","Method_EN","Ti.1_So.2_Ha.3","Crop.type","Main.crop.or.cover.crop","Coordinates..center.of.the.field.","Country","Farm","geometry","Crop","type","Month"
295,"2023-05-08",2023,"Ploughing",1,"Oat","Main crop","12.9666869720171,45.6286366686864","NL","Unifarm","MULTIPOLYGON (((12.964385 45.626947, 12.96571 45.627421, 12.967786 45.628164, 12.969715 45.628861, 12.969561 45.628529, 12.96956 45.628528, 12.96956 45.628526, 12.969559 45.628526, 12.969549 45.628484, 12.967702 45.627821, 12.96457 45.626697, 12.964385 45.626947)),((12.963801 45.627736, 12.967441 45.629048, 12.969556 45.629805, 12.969736 45.629561, 12.967469 45.628747, 12.963982 45.627492, 12.963801 45.627736)),((12.963729 45.627833, 12.963606 45.627999, 12.96711 45.629261, 12.969362 45.630069, 12.969541 45.629825, 12.967426 45.629068, 12.963786 45.627756, 12.963729 45.627833)),((12.963414 45.628257, 12.964719 45.628727, 12.967098 45.629583, 12.969172 45.630326, 12.969347 45.630089, 12.967096 45.629281, 12.963591 45.628019, 12.963414 45.628257)))","Cover crop",1,"May"
295,"2023-10-02",2023,"Ploughing",1,"Oat","Main crop","12.9666869720171,45.6286366686864","NL","Unifarm","MULTIPOLYGON (((12.964385 45.626947, 12.96571 45.627421, 12.967786 45.628164, 12.969715 45.628861, 12.969561 45.628529, 12.96956 45.628528, 12.96956 45.628526, 12.969559 45.628526, 12.969549 45.628484, 12.967702 45.627821, 12.96457 45.626697, 12.964385 45.626947)),((12.963801 45.627736, 12.967441 45.629048, 12.969556 45.629805, 12.969736 45.629561, 12.967469 45.628747, 12.963982 45.627492, 12.963801 45.627736)),((12.963729 45.627833, 12.963606 45.627999, 12.96711 45.629261, 12.969362 45.630069, 12.969541 45.629825, 12.967426 45.629068, 12.963786 45.627756, 12.963729 45.627833)),((12.963414 45.628257, 12.964719 45.628727, 12.967098 45.629583, 12.969172 45.630326, 12.969347 45.630089, 12.967096 45.629281, 12.963591 45.628019, 12.963414 45.628257)))","Cover crop",1,"October"
296,"2023-03-01",2023,"Ploughing",1,"Summer barley","Main crop","12.9339425188963,45.6240275652187","NL","Unifarm","MULTIPOLYGON (((12.931236 45.622942, 12.931049 45.623197, 12.934993 45.624314, 12.936861 45.624852, 12.937041 45.624605, 12.931236 45.622942)),((12.931035 45.623217, 12.930857 45.623459, 12.935359 45.624741, 12.936669 45.625114, 12.936846 45.624872, 12.934981 45.624335, 12.931035 45.623217)))","Summer crop",1,"March"
296,"2024-04-24",2024,"Ploughing",1,"Summer barley","Main crop","12.9339425188963,45.6240275652187","NL","Unifarm","MULTIPOLYGON (((12.931236 45.622942, 12.931049 45.623197, 12.934993 45.624314, 12.936861 45.624852, 12.937041 45.624605, 12.931236 45.622942)),((12.931035 45.623217, 12.930857 45.623459, 12.935359 45.624741, 12.936669 45.625114, 12.936846 45.624872, 12.934981 45.624335, 12.931035 45.623217)))","Summer crop",1,"April"
298,"2024-05-28",2024,"Harrowing",1,"Potatoes","Main crop","12.9405668000021,45.6307774180836","NL","Unifarm","MULTIPOLYGON (((12.935343 45.629263, 12.934057 45.628895, 12.934056 45.628895, 12.934023 45.628942, 12.934002 45.628964, 12.933988 45.629005, 12.933993 45.629018, 12.934017 45.629032, 12.934074 45.62905, 12.934155 45.629072, 12.934272 45.629106, 12.934358 45.629151, 12.934408 45.629196, 12.934419 45.629209, 12.934514 45.629205, 12.934538 45.629299, 12.934537 45.629324, 12.935916 45.629716, 12.938112 45.630342, 12.939694 45.630792, 12.939873 45.63055, 12.938869 45.630264, 12.937199 45.629795, 12.935343 45.629263)),((12.934536 45.629348, 12.934535 45.629388, 12.93446 45.629615, 12.934457 45.629622, 12.934991 45.629768, 12.936311 45.630145, 12.937914 45.630602, 12.939499 45.631055, 12.939679 45.630812, 12.9381 45.630363, 12.935904 45.629737, 12.934536 45.629348)),((12.942487 45.630115, 12.944639 45.630893, 12.946415 45.631537, 12.946482 45.631447, 12.94659 45.631291, 12.944734 45.630618, 12.94255 45.629831, 12.94104 45.629283, 12.940855 45.629532, 12.942487 45.630115)),((12.93498 45.629789, 12.934448 45.629644, 12.934386 45.629791, 12.934371 45.629851, 12.934373 45.629876, 12.934376 45.629882, 12.934447 45.629919, 12.934839 45.630112, 12.935853 45.630385, 12.937138 45.630737, 12.938675 45.631154, 12.939298 45.631326, 12.939485 45.631075, 12.937902 45.630623, 12.936299 45.630166, 12.93498 45.629789)),((12.942002 45.630612, 12.944291 45.631438, 12.946027 45.632062, 12.946049 45.632032, 12.946207 45.631819, 12.944389 45.631166, 12.942318 45.630419, 12.940646 45.629815, 12.940462 45.630063, 12.942002 45.630612)),((12.940264 45.63033, 12.940077 45.630584, 12.94121 45.63099, 12.942617 45.631499, 12.944273 45.632096, 12.944818 45.632294, 12.945633 45.63259, 12.945727 45.632467, 12.945823 45.632337, 12.944009 45.631687, 12.94189 45.630917, 12.940264 45.63033)),((12.941195 45.63101, 12.940062 45.630604, 12.939876 45.630855, 12.941139 45.631311, 12.942693 45.631869, 12.944199 45.632411, 12.9442 45.632411, 12.9442 45.632412, 12.944772 45.632303, 12.944258 45.632116, 12.942602 45.631519, 12.941195 45.63101)),((12.940205 45.631647, 12.941674 45.632174, 12.942942 45.632313, 12.941801 45.631911, 12.939668 45.631135, 12.939484 45.631384, 12.940205 45.631647)))","Summer crop",1,"May"
298,"2024-08-01",2024,"Harrowing",1,"Potatoes","Main crop","12.9405668000021,45.6307774180836","NL","Unifarm","MULTIPOLYGON (((12.935343 45.629263, 12.934057 45.628895, 12.934056 45.628895, 12.934023 45.628942, 12.934002 45.628964, 12.933988 45.629005, 12.933993 45.629018, 12.934017 45.629032, 12.934074 45.62905, 12.934155 45.629072, 12.934272 45.629106, 12.934358 45.629151, 12.934408 45.629196, 12.934419 45.629209, 12.934514 45.629205, 12.934538 45.629299, 12.934537 45.629324, 12.935916 45.629716, 12.938112 45.630342, 12.939694 45.630792, 12.939873 45.63055, 12.938869 45.630264, 12.937199 45.629795, 12.935343 45.629263)),((12.934536 45.629348, 12.934535 45.629388, 12.93446 45.629615, 12.934457 45.629622, 12.934991 45.629768, 12.936311 45.630145, 12.937914 45.630602, 12.939499 45.631055, 12.939679 45.630812, 12.9381 45.630363, 12.935904 45.629737, 12.934536 45.629348)),((12.942487 45.630115, 12.944639 45.630893, 12.946415 45.631537, 12.946482 45.631447, 12.94659 45.631291, 12.944734 45.630618, 12.94255 45.629831, 12.94104 45.629283, 12.940855 45.629532, 12.942487 45.630115)),((12.93498 45.629789, 12.934448 45.629644, 12.934386 45.629791, 12.934371 45.629851, 12.934373 45.629876, 12.934376 45.629882, 12.934447 45.629919, 12.934839 45.630112, 12.935853 45.630385, 12.937138 45.630737, 12.938675 45.631154, 12.939298 45.631326, 12.939485 45.631075, 12.937902 45.630623, 12.936299 45.630166, 12.93498 45.629789)),((12.942002 45.630612, 12.944291 45.631438, 12.946027 45.632062, 12.946049 45.632032, 12.946207 45.631819, 12.944389 45.631166, 12.942318 45.630419, 12.940646 45.629815, 12.940462 45.630063, 12.942002 45.630612)),((12.940264 45.63033, 12.940077 45.630584, 12.94121 45.63099, 12.942617 45.631499, 12.944273 45.632096, 12.944818 45.632294, 12.945633 45.63259, 12.945727 45.632467, 12.945823 45.632337, 12.944009 45.631687, 12.94189 45.630917, 12.940264 45.63033)),((12.941195 45.63101, 12.940062 45.630604, 12.939876 45.630855, 12.941139 45.631311, 12.942693 45.631869, 12.944199 45.632411, 12.9442 45.632411, 12.9442 45.632412, 12.944772 45.632303, 12.944258 45.632116, 12.942602 45.631519, 12.941195 45.63101)),((12.940205 45.631647, 12.941674 45.632174, 12.942942 45.632313, 12.941801 45.631911, 12.939668 45.631135, 12.939484 45.631384, 12.940205 45.631647)))","Summer crop",1,"August"
298,"2024-02-02",2024,"Ploughing",1,"Potatoes","Main crop","12.9405668000021,45.6307774180836","NL","Unifarm","MULTIPOLYGON (((12.935343 45.629263, 12.934057 45.628895, 12.934056 45.628895, 12.934023 45.628942, 12.934002 45.628964, 12.933988 45.629005, 12.933993 45.629018, 12.934017 45.629032, 12.934074 45.62905, 12.934155 45.629072, 12.934272 45.629106, 12.934358 45.629151, 12.934408 45.629196, 12.934419 45.629209, 12.934514 45.629205, 12.934538 45.629299, 12.934537 45.629324, 12.935916 45.629716, 12.938112 45.630342, 12.939694 45.630792, 12.939873 45.63055, 12.938869 45.630264, 12.937199 45.629795, 12.935343 45.629263)),((12.934536 45.629348, 12.934535 45.629388, 12.93446 45.629615, 12.934457 45.629622, 12.934991 45.629768, 12.936311 45.630145, 12.937914 45.630602, 12.939499 45.631055, 12.939679 45.630812, 12.9381 45.630363, 12.935904 45.629737, 12.934536 45.629348)),((12.942487 45.630115, 12.944639 45.630893, 12.946415 45.631537, 12.946482 45.631447, 12.94659 45.631291, 12.944734 45.630618, 12.94255 45.629831, 12.94104 45.629283, 12.940855 45.629532, 12.942487 45.630115)),((12.93498 45.629789, 12.934448 45.629644, 12.934386 45.629791, 12.934371 45.629851, 12.934373 45.629876, 12.934376 45.629882, 12.934447 45.629919, 12.934839 45.630112, 12.935853 45.630385, 12.937138 45.630737, 12.938675 45.631154, 12.939298 45.631326, 12.939485 45.631075, 12.937902 45.630623, 12.936299 45.630166, 12.93498 45.629789)),((12.942002 45.630612, 12.944291 45.631438, 12.946027 45.632062, 12.946049 45.632032, 12.946207 45.631819, 12.944389 45.631166, 12.942318 45.630419, 12.940646 45.629815, 12.940462 45.630063, 12.942002 45.630612)),((12.940264 45.63033, 12.940077 45.630584, 12.94121 45.63099, 12.942617 45.631499, 12.944273 45.632096, 12.944818 45.632294, 12.945633 45.63259, 12.945727 45.632467, 12.945823 45.632337, 12.944009 45.631687, 12.94189 45.630917, 12.940264 45.63033)),((12.941195 45.63101, 12.940062 45.630604, 12.939876 45.630855, 12.941139 45.631311, 12.942693 45.631869, 12.944199 45.632411, 12.9442 45.632411, 12.9442 45.632412, 12.944772 45.632303, 12.944258 45.632116, 12.942602 45.631519, 12.941195 45.63101)),((12.940205 45.631647, 12.941674 45.632174, 12.942942 45.632313, 12.941801 45.631911, 12.939668 45.631135, 12.939484 45.631384, 12.940205 45.631647)))","Summer crop",1,"February"
299,"2024-04-24",2024,"Cultivator",1,"Corn silage","Main crop","12.9405668000021,45.6307774180836","NL","Unifarm","MULTIPOLYGON (((12.935343 45.629263, 12.934057 45.628895, 12.934056 45.628895, 12.934023 45.628942, 12.934002 45.628964, 12.933988 45.629005, 12.933993 45.629018, 12.934017 45.629032, 12.934074 45.62905, 12.934155 45.629072, 12.934272 45.629106, 12.934358 45.629151, 12.934408 45.629196, 12.934419 45.629209, 12.934514 45.629205, 12.934538 45.629299, 12.934537 45.629324, 12.935916 45.629716, 12.938112 45.630342, 12.939694 45.630792, 12.939873 45.63055, 12.938869 45.630264, 12.937199 45.629795, 12.935343 45.629263)),((12.934536 45.629348, 12.934535 45.629388, 12.93446 45.629615, 12.934457 45.629622, 12.934991 45.629768, 12.936311 45.630145, 12.937914 45.630602, 12.939499 45.631055, 12.939679 45.630812, 12.9381 45.630363, 12.935904 45.629737, 12.934536 45.629348)),((12.942487 45.630115, 12.944639 45.630893, 12.946415 45.631537, 12.946482 45.631447, 12.94659 45.631291, 12.944734 45.630618, 12.94255 45.629831, 12.94104 45.629283, 12.940855 45.629532, 12.942487 45.630115)),((12.93498 45.629789, 12.934448 45.629644, 12.934386 45.629791, 12.934371 45.629851, 12.934373 45.629876, 12.934376 45.629882, 12.934447 45.629919, 12.934839 45.630112, 12.935853 45.630385, 12.937138 45.630737, 12.938675 45.631154, 12.939298 45.631326, 12.939485 45.631075, 12.937902 45.630623, 12.936299 45.630166, 12.93498 45.629789)),((12.942002 45.630612, 12.944291 45.631438, 12.946027 45.632062, 12.946049 45.632032, 12.946207 45.631819, 12.944389 45.631166, 12.942318 45.630419, 12.940646 45.629815, 12.940462 45.630063, 12.942002 45.630612)),((12.940264 45.63033, 12.940077 45.630584, 12.94121 45.63099, 12.942617 45.631499, 12.944273 45.632096, 12.944818 45.632294, 12.945633 45.63259, 12.945727 45.632467, 12.945823 45.632337, 12.944009 45.631687, 12.94189 45.630917, 12.940264 45.63033)),((12.941195 45.63101, 12.940062 45.630604, 12.939876 45.630855, 12.941139 45.631311, 12.942693 45.631869, 12.944199 45.632411, 12.9442 45.632411, 12.9442 45.632412, 12.944772 45.632303, 12.944258 45.632116, 12.942602 45.631519, 12.941195 45.63101)),((12.940205 45.631647, 12.941674 45.632174, 12.942942 45.632313, 12.941801 45.631911, 12.939668 45.631135, 12.939484 45.631384, 12.940205 45.631647)))","Summer crop",1,"April"
299,"2024-06-05",2024,"Harrowing",1,"Corn silage","Main crop","12.9405668000021,45.6307774180836","NL","Unifarm","MULTIPOLYGON (((12.935343 45.629263, 12.934057 45.628895, 12.934056 45.628895, 12.934023 45.628942, 12.934002 45.628964, 12.933988 45.629005, 12.933993 45.629018, 12.934017 45.629032, 12.934074 45.62905, 12.934155 45.629072, 12.934272 45.629106, 12.934358 45.629151, 12.934408 45.629196, 12.934419 45.629209, 12.934514 45.629205, 12.934538 45.629299, 12.934537 45.629324, 12.935916 45.629716, 12.938112 45.630342, 12.939694 45.630792, 12.939873 45.63055, 12.938869 45.630264, 12.937199 45.629795, 12.935343 45.629263)),((12.934536 45.629348, 12.934535 45.629388, 12.93446 45.629615, 12.934457 45.629622, 12.934991 45.629768, 12.936311 45.630145, 12.937914 45.630602, 12.939499 45.631055, 12.939679 45.630812, 12.9381 45.630363, 12.935904 45.629737, 12.934536 45.629348)),((12.942487 45.630115, 12.944639 45.630893, 12.946415 45.631537, 12.946482 45.631447, 12.94659 45.631291, 12.944734 45.630618, 12.94255 45.629831, 12.94104 45.629283, 12.940855 45.629532, 12.942487 45.630115)),((12.93498 45.629789, 12.934448 45.629644, 12.934386 45.629791, 12.934371 45.629851, 12.934373 45.629876, 12.934376 45.629882, 12.934447 45.629919, 12.934839 45.630112, 12.935853 45.630385, 12.937138 45.630737, 12.938675 45.631154, 12.939298 45.631326, 12.939485 45.631075, 12.937902 45.630623, 12.936299 45.630166, 12.93498 45.629789)),((12.942002 45.630612, 12.944291 45.631438, 12.946027 45.632062, 12.946049 45.632032, 12.946207 45.631819, 12.944389 45.631166, 12.942318 45.630419, 12.940646 45.629815, 12.940462 45.630063, 12.942002 45.630612)),((12.940264 45.63033, 12.940077 45.630584, 12.94121 45.63099, 12.942617 45.631499, 12.944273 45.632096, 12.944818 45.632294, 12.945633 45.63259, 12.945727 45.632467, 12.945823 45.632337, 12.944009 45.631687, 12.94189 45.630917, 12.940264 45.63033)),((12.941195 45.63101, 12.940062 45.630604, 12.939876 45.630855, 12.941139 45.631311, 12.942693 45.631869, 12.944199 45.632411, 12.9442 45.632411, 12.9442 45.632412, 12.944772 45.632303, 12.944258 45.632116, 12.942602 45.631519, 12.941195 45.63101)),((12.940205 45.631647, 12.941674 45.632174, 12.942942 45.632313, 12.941801 45.631911, 12.939668 45.631135, 12.939484 45.631384, 12.940205 45.631647)))","Summer crop",1,"June"
299,"2024-11-08",2024,"Ploughing",1,"Corn silage","Main crop","12.9405668000021,45.6307774180836","NL","Unifarm","MULTIPOLYGON (((12.935343 45.629263, 12.934057 45.628895, 12.934056 45.628895, 12.934023 45.628942, 12.934002 45.628964, 12.933988 45.629005, 12.933993 45.629018, 12.934017 45.629032, 12.934074 45.62905, 12.934155 45.629072, 12.934272 45.629106, 12.934358 45.629151, 12.934408 45.629196, 12.934419 45.629209, 12.934514 45.629205, 12.934538 45.629299, 12.934537 45.629324, 12.935916 45.629716, 12.938112 45.630342, 12.939694 45.630792, 12.939873 45.63055, 12.938869 45.630264, 12.937199 45.629795, 12.935343 45.629263)),((12.934536 45.629348, 12.934535 45.629388, 12.93446 45.629615, 12.934457 45.629622, 12.934991 45.629768, 12.936311 45.630145, 12.937914 45.630602, 12.939499 45.631055, 12.939679 45.630812, 12.9381 45.630363, 12.935904 45.629737, 12.934536 45.629348)),((12.942487 45.630115, 12.944639 45.630893, 12.946415 45.631537, 12.946482 45.631447, 12.94659 45.631291, 12.944734 45.630618, 12.94255 45.629831, 12.94104 45.629283, 12.940855 45.629532, 12.942487 45.630115)),((12.93498 45.629789, 12.934448 45.629644, 12.934386 45.629791, 12.934371 45.629851, 12.934373 45.629876, 12.934376 45.629882, 12.934447 45.629919, 12.934839 45.630112, 12.935853 45.630385, 12.937138 45.630737, 12.938675 45.631154, 12.939298 45.631326, 12.939485 45.631075, 12.937902 45.630623, 12.936299 45.630166, 12.93498 45.629789)),((12.942002 45.630612, 12.944291 45.631438, 12.946027 45.632062, 12.946049 45.632032, 12.946207 45.631819, 12.944389 45.631166, 12.942318 45.630419, 12.940646 45.629815, 12.940462 45.630063, 12.942002 45.630612)),((12.940264 45.63033, 12.940077 45.630584, 12.94121 45.63099, 12.942617 45.631499, 12.944273 45.632096, 12.944818 45.632294, 12.945633 45.63259, 12.945727 45.632467, 12.945823 45.632337, 12.944009 45.631687, 12.94189 45.630917, 12.940264 45.63033)),((12.941195 45.63101, 12.940062 45.630604, 12.939876 45.630855, 12.941139 45.631311, 12.942693 45.631869, 12.944199 45.632411, 12.9442 45.632411, 12.9442 45.632412, 12.944772 45.632303, 12.944258 45.632116, 12.942602 45.631519, 12.941195 45.63101)),((12.940205 45.631647, 12.941674 45.632174, 12.942942 45.632313, 12.941801 45.631911, 12.939668 45.631135, 12.939484 45.631384, 12.940205 45.631647)))","Summer crop",1,"November"
300,"2024-11-05",2024,"Ploughing",1,"Winter wheat","Cover crop","12.9405668000021,45.6307774180836","NL","Unifarm","MULTIPOLYGON (((12.935343 45.629263, 12.934057 45.628895, 12.934056 45.628895, 12.934023 45.628942, 12.934002 45.628964, 12.933988 45.629005, 12.933993 45.629018, 12.934017 45.629032, 12.934074 45.62905, 12.934155 45.629072, 12.934272 45.629106, 12.934358 45.629151, 12.934408 45.629196, 12.934419 45.629209, 12.934514 45.629205, 12.934538 45.629299, 12.934537 45.629324, 12.935916 45.629716, 12.938112 45.630342, 12.939694 45.630792, 12.939873 45.63055, 12.938869 45.630264, 12.937199 45.629795, 12.935343 45.629263)),((12.934536 45.629348, 12.934535 45.629388, 12.93446 45.629615, 12.934457 45.629622, 12.934991 45.629768, 12.936311 45.630145, 12.937914 45.630602, 12.939499 45.631055, 12.939679 45.630812, 12.9381 45.630363, 12.935904 45.629737, 12.934536 45.629348)),((12.942487 45.630115, 12.944639 45.630893, 12.946415 45.631537, 12.946482 45.631447, 12.94659 45.631291, 12.944734 45.630618, 12.94255 45.629831, 12.94104 45.629283, 12.940855 45.629532, 12.942487 45.630115)),((12.93498 45.629789, 12.934448 45.629644, 12.934386 45.629791, 12.934371 45.629851, 12.934373 45.629876, 12.934376 45.629882, 12.934447 45.629919, 12.934839 45.630112, 12.935853 45.630385, 12.937138 45.630737, 12.938675 45.631154, 12.939298 45.631326, 12.939485 45.631075, 12.937902 45.630623, 12.936299 45.630166, 12.93498 45.629789)),((12.942002 45.630612, 12.944291 45.631438, 12.946027 45.632062, 12.946049 45.632032, 12.946207 45.631819, 12.944389 45.631166, 12.942318 45.630419, 12.940646 45.629815, 12.940462 45.630063, 12.942002 45.630612)),((12.940264 45.63033, 12.940077 45.630584, 12.94121 45.63099, 12.942617 45.631499, 12.944273 45.632096, 12.944818 45.632294, 12.945633 45.63259, 12.945727 45.632467, 12.945823 45.632337, 12.944009 45.631687, 12.94189 45.630917, 12.940264 45.63033)),((12.941195 45.63101, 12.940062 45.630604, 12.939876 45.630855, 12.941139 45.631311, 12.942693 45.631869, 12.944199 45.632411, 12.9442 45.632411, 12.9442 45.632412, 12.944772 45.632303, 12.944258 45.632116, 12.942602 45.631519, 12.941195 45.63101)),((12.940205 45.631647, 12.941674 45.632174, 12.942942 45.632313, 12.941801 45.631911, 12.939668 45.631135, 12.939484 45.631384, 12.940205 45.631647)))","Winter crop",1,"November"
300,"2024-04-30",2024,"Harrowing",1,"Sugar beet","Main crop","12.9405668000021,45.6307774180836","NL","Unifarm","MULTIPOLYGON (((12.935343 45.629263, 12.934057 45.628895, 12.934056 45.628895, 12.934023 45.628942, 12.934002 45.628964, 12.933988 45.629005, 12.933993 45.629018, 12.934017 45.629032, 12.934074 45.62905, 12.934155 45.629072, 12.934272 45.629106, 12.934358 45.629151, 12.934408 45.629196, 12.934419 45.629209, 12.934514 45.629205, 12.934538 45.629299, 12.934537 45.629324, 12.935916 45.629716, 12.938112 45.630342, 12.939694 45.630792, 12.939873 45.63055, 12.938869 45.630264, 12.937199 45.629795, 12.935343 45.629263)),((12.934536 45.629348, 12.934535 45.629388, 12.93446 45.629615, 12.934457 45.629622, 12.934991 45.629768, 12.936311 45.630145, 12.937914 45.630602, 12.939499 45.631055, 12.939679 45.630812, 12.9381 45.630363, 12.935904 45.629737, 12.934536 45.629348)),((12.942487 45.630115, 12.944639 45.630893, 12.946415 45.631537, 12.946482 45.631447, 12.94659 45.631291, 12.944734 45.630618, 12.94255 45.629831, 12.94104 45.629283, 12.940855 45.629532, 12.942487 45.630115)),((12.93498 45.629789, 12.934448 45.629644, 12.934386 45.629791, 12.934371 45.629851, 12.934373 45.629876, 12.934376 45.629882, 12.934447 45.629919, 12.934839 45.630112, 12.935853 45.630385, 12.937138 45.630737, 12.938675 45.631154, 12.939298 45.631326, 12.939485 45.631075, 12.937902 45.630623, 12.936299 45.630166, 12.93498 45.629789)),((12.942002 45.630612, 12.944291 45.631438, 12.946027 45.632062, 12.946049 45.632032, 12.946207 45.631819, 12.944389 45.631166, 12.942318 45.630419, 12.940646 45.629815, 12.940462 45.630063, 12.942002 45.630612)),((12.940264 45.63033, 12.940077 45.630584, 12.94121 45.63099, 12.942617 45.631499, 12.944273 45.632096, 12.944818 45.632294, 12.945633 45.63259, 12.945727 45.632467, 12.945823 45.632337, 12.944009 45.631687, 12.94189 45.630917, 12.940264 45.63033)),((12.941195 45.63101, 12.940062 45.630604, 12.939876 45.630855, 12.941139 45.631311, 12.942693 45.631869, 12.944199 45.632411, 12.9442 45.632411, 12.9442 45.632412, 12.944772 45.632303, 12.944258 45.632116, 12.942602 45.631519, 12.941195 45.63101)),((12.940205 45.631647, 12.941674 45.632174, 12.942942 45.632313, 12.941801 45.631911, 12.939668 45.631135, 12.939484 45.631384, 12.940205 45.631647)))","Summer crop",1,"April"
